Date	Time	Document ID	URL	Input Name	Keywords	Information Type	Source Type	Source Name	Source Domain	Content Type	Author Name	Author Handle	Title	Opening Text	Hit Sentence	Image	Hashtags	Links	Country	Region	State	City	Language	Sentiment	Keyphrases	Reach	Global Reach	National Reach	Local Reach	AVE	Social Echo	Editorial Echo	Engagement	Shares	Quotes	Likes	Replies	Reposts	Comments	Reactions	Views	Estimated Views	Document Tags	Custom Categories	Custom Fields
2025-07-20	14:00	"""1753009225000_0VdffTDCGTx_bg8P1hwBAM1hmk4A"""	https://twitter.com/AWQAF_KSA/statuses/1946887915046383660	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		وقفك يحرك اقتصاد ويصنع حياة. لمعرفة المزيد عن الأوقاف : https://t.co/c7FZJ4Kwc4 #أوقفها_للأبد_تتحرك_للأبد #الهيئة_العامة_للأوقاف https://t.c ...		https://video.twimg.com/amplify_video/1946887849770455040/vid/avc1/1920x1080/r8vX1S5gIxSGqvyE.mp4?tag=16	#أوقفها_للأبد_تتحرك_للأبد;#الهيئة_العامة_للأوقاف	"""http://awqaf.gov.sa/ar/endow-it-forever"";""https://x.com/AWQAF_KSA/status/1946887915046383660/video/1"""	Saudi Arabia				Arabic	neutral		176762				1,635.05			40	19	1	16	4	18		17	7551				
2025-07-15	12:41	"""1752572503000_MzGWnMkEv04f5zfzYWGh5cJFlc0A"""	https://twitter.com/AWQAF_KSA/statuses/1945056172572303696	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		الوقف أجر لا يتوقف، وخير لا ينضب، وأثر لا يمحى أوقفها للأبد تتحرك للأبد https://t.co/oQu2Dhb55K		https://video.twimg.com/amplify_video/1945050253616398336/vid/avc1/1280x720/8EhiWqOu7FvH6XHL.mp4?tag=14		"""https://x.com/AWQAF_KSA/status/1945056172572303696/video/1"""	Saudi Arabia				Arabic	neutral		176485				1,632.49			1246	128	5	869		123		1118	19300274				
2025-07-15	12:22	"""1752571339000_vQngjSHOewZXFMqQ45Ch9LIoUecA"""	https://twitter.com/AWQAF_KSA/statuses/1945051291874427284	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		الوقف أجر لا يتوقف، وخير لا ينضب، وأثر لا يمحى #أوقفها_للأبد_تتحرك_للأبد #الهيئة_العامة_للأوقاف https://t.co/3sq81CKArD		https://video.twimg.com/amplify_video/1945050093880549376/vid/avc1/1280x720/e3TVogeHQrNqlBhD.mp4?tag=14	#أوقفها_للأبد_تتحرك_للأبد;#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1945051291874427284/video/1"""	Saudi Arabia				Arabic	neutral		176484				1,632.48			788	270	38	357	83	232		435	708366				
2025-07-14	18:00	"""1752505237000_CCN1z5SheSuGpLpxrdew88Bl0OsA"""	https://twitter.com/AWQAF_KSA/statuses/1944774036279411167	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		تتطلب فعالية إدارة الأوقاف أن تتواءم سياسات الحوكمة مع نوع الوقف وحجمه، إذ يسهم ذلك في تعزيز كفاءة الإدارة، وتحقيق تنمية مستدامة، وتعظيم الأ ...		https://pbs.twimg.com/media/Gv05qcmWYAANDoY.jpg	#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1944774036279411167/photo/1"""	Saudi Arabia				Arabic	neutral		176481				1,632.45			45	12		23	2	12		31	7062				
2025-07-15	14:44	"""1752579862000_lSFMTMOrA68fBEIAT1iib51maOAA"""	https://twitter.com/AWQAF_KSA/statuses/1945087038346211543	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Repost	الهيئة العامة للأوقاف	@awqaf_ksa		RT @EmadAlkharashi: للأوقاف أثر ممتد في دفع عجلة التنمية بمختلف مجالاتها، وتأتي هذه الحملة للتعريف بثقافة الوقف وأهميته في دعم مسيرة العطاء ...				"""https://twitter.com/awqaf_ksa/status/1945051291874427284"""	Saudi Arabia				Arabic	positive		176479				1,632.43															
2025-07-11	13:00	"""1752228049000_lOOdYLZWJ3bW4qJX2NZZJvMCS7oA"""	https://twitter.com/AWQAF_KSA/statuses/1943611429010968643	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		شروط الواقف هي جوهر الوقف وركيزة استمراريته. ما دام الشرط صحيحًا ومشروعًا، فهو ملزم ويُنفذ كما لو كان نصًا شرعيًا #أثر_ممتد #الهيئة_العامة_ل ...		https://video.twimg.com/amplify_video/1943611302191984640/vid/avc1/1280x720/WQF43bnjYNQp6evV.mp4?tag=14	#أثر_ممتد;#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1943611429010968643/video/1"""	Saudi Arabia				Arabic	neutral	وركيزة استمراريته	176463				1,632.28			122	44	2	61	9	42		69	13562				
2025-07-08	18:00	"""1751986843000_otoZIikQeLtHGLoV0SrpGQ-4KQUA"""	https://twitter.com/AWQAF_KSA/statuses/1942599737946820905	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		يُعد تقديم القوائم أو البيانات المالية السنوية من الالتزامات الأساسية التي تقع على عاتق الناظر، وفقًا للائحة تنظيم أعمال النظارة الصادرة عن ...		https://pbs.twimg.com/media/GvWAJoMXYAAjUvc.jpg	#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1942599737946820905/photo/1"""	Saudi Arabia				Arabic	neutral		176383				1,631.54			27	6		17	2	6		19	5724				
2025-07-04	13:00	"""1751623245000_71P9src66n28Dis_CoQhBmEyISgA"""	https://twitter.com/AWQAF_KSA/statuses/1941074697354907914	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		يُعتبر الوقف من أسمى صور العطاء في الإسلام، حيث يُخصص المال لخدمة مصالح دائمة تعود بالنفع على المجتمع. وبمجرد إنشائه، تنتقل ملكية المال إلى ...		https://video.twimg.com/amplify_video/1941074591327088640/vid/avc1/1920x1080/4Lq5mI5-VbBuzn63.mp4?tag=16	#أثر_ممتد;#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1941074697354907914/video/1"""	Saudi Arabia				Arabic	neutral	الله;ملكية المال	176367				1,631.39			108	41		63	2	41		65	12198				
2025-07-03	15:00	"""1751544016000_mPuR7dDDHUFv6-7_AU71IgAmuNIA"""	https://twitter.com/AWQAF_KSA/statuses/1940742384700260779	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		حرصًا على تسهيل وصول المستفيدين إلى خدماتها، وضمانًا لاستمرارية الأثر الوقفي #الهيئة_العامة_للأوقاف تطلق خدمة تجديد الشهادة الوقفية عبر تطبي ...		https://pbs.twimg.com/media/Gu7hXthWAAAoowH.jpg	#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1940742384700260779/photo/1"""	Saudi Arabia				Arabic	neutral	لاستمرارية الأثر	176353				1,631.27			37	10		17	3	10		24	5515				
2025-07-06	14:46	"""1751802382000_dBz0G1GiwCheLwRK-r9JWy8WtNsA"""	https://twitter.com/AWQAF_KSA/statuses/1941826052432507184	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Quote	الهيئة العامة للأوقاف	@awqaf_ksa		QT @PEPSaudi: تدعم #الهيئة_العامة_للأوقاف مبادرات خدمة ضيوف الرحمن عبر تكاملها مع منظومة البرنامج، والموثقة في تقرير برنامج ضيوف الرحمن السن ...			#الهيئة_العامة_للأوقاف	"""https://twitter.com/PEPSaudi/status/1941785777870180401"""	Saudi Arabia				Arabic	positive	ضيوف الرحمن	176336				1,631.11			9	1		5	2	1		6	4818				
2025-07-02	19:08	"""1751472503000_XWcV7FT58JQhb1_7s385Q9m_z9MA"""	https://twitter.com/AWQAF_KSA/statuses/1940442436842779055	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		الهيئة_العامة_للأوقاف توقع اتفاقية شراكة مع وزارة التعليم، وأوقاف محمد الخضير، لتأسيس محفظة مشتركة وتوجيهها للمشاريع التعليمية على مستوى الم ...		https://pbs.twimg.com/media/Gu3WG2nXkAAd5sv.jpg	#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1940442436842779055/photo/1"""	Saudi Arabia				Arabic	neutral	مشتركة وتوجيهها	176312				1,630.89			30	10		17	1	10		19	5660				
2025-07-02	14:00	"""1751454018000_YgbqAe-D8tKo5q828A4PhEEjDx8A"""	https://twitter.com/AWQAF_KSA/statuses/1940364904084512805	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		الهيئة_العامة_للأوقاف في شهر يونيو https://t.co/T8lOXaGde7		https://pbs.twimg.com/media/Gu2PlKaW8AAGsyw.jpg	#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1940364904084512805/photo/1"""	Saudi Arabia				Arabic	neutral	يونيو	176312				1,630.89			14	3		9	1	3		10	3297				
2025-07-02	15:30	"""1751459417000_YXHwuQ7wBa1NvVS2wRAkklM-7r8A"""	https://twitter.com/AWQAF_KSA/statuses/1940387550838849550	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		"... جانب من مشاركة نائب محافظ #الهيئة_العامة_للأوقاف ضمن ""ملتقى القطاع غير الربحي في التعليم والتدريب""، في جلسة حوارية بعنوان ""مساهمة القطاع ..."		https://pbs.twimg.com/media/Gu2kKLPXcAA4ARw.jpg	#التعليم_والتدريب_غير_الربحي;#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1940387550838849550/photo/1"""	Saudi Arabia				Arabic	neutral	حوارية بعنوان	176307				1,630.84			18	6		10	2	6		10	3755				
2025-07-01	18:11	"""1751382663000_uGKcMXh9Dg5Rz10q9ndhT6NLEIYA"""	https://twitter.com/AWQAF_KSA/statuses/1940065619896148166	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		... تشارك #الهيئة_العامة_للأوقاف في ملتقى القطاع غير الربحي في التعليم والتدريب بجناح تعريفي يسلّط الضوء على خدماتها التنموية، وبرامج @AWQAF ...		https://pbs.twimg.com/media/Gux_YCaX0AI9Wuh.jpg	#التعليم_والتدريب_غير_الربحي;#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1940065619896148166/photo/1"""	Saudi Arabia				Arabic	neutral	تعريفي يسلّط	176287				1,630.65			11	1		9		1		10	3754				
2025-07-01	16:00	"""1751374848000_pHjwAi_ikywZB1tIWnhzIb1r5p8A"""	https://twitter.com/AWQAF_KSA/statuses/1940032842613829885	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		الناظر شريك في المسؤولية، وصانع للأثر، تعرف على أعمال النظارة التي تضمن سلامة الإدارة، وتنمية الموارد، وتحقيق مقاصد الوقف. #الهيئة_العامة_لل ...		https://pbs.twimg.com/media/Guxhkp2XoAAObfe.jpg	#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1940032842613829885/photo/1"""	Saudi Arabia				Arabic	neutral		176284				1,630.63			14	4		8	2	4		8	3560				
2025-06-29	00:54	"""1751147674000_NO-a-TARP0S33oNzKIHke1A98-YA"""	https://twitter.com/AWQAF_KSA/statuses/1939080005402927178	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Reply	الهيئة العامة للأوقاف	@awqaf_ksa		"ووقعت #الهيئة_العامة_للأوقاف اتفاقية مع جمعية المبرمجين ""برمج"". كما حضر محافظ الهيئة توقيع مجموعة من الاتفاقيات النوعية في مجالي الابتكار وا ..."		https://pbs.twimg.com/media/Guj--mgWYAEy6TK.jpg	#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1939080005402927178/photo/1"";""https://x.com/AWQAF_KSA/status/1939079760761758090/photo/1"""	Saudi Arabia				Arabic	neutral	التقنية وتطوير	176208				1,629.92			5			4	1			4	3520				
2025-06-29	00:53	"""1751147615000_4tGpm8HlC642NlhzfgLBtR2D_XsA"""	https://twitter.com/AWQAF_KSA/statuses/1939079760761758090	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		"بحضور محافظ #الهيئة_العامة_للأوقاف أقيم الحفل الختامي لهاكاثون ""آياتثون"" وتكريم الفائزين، وذلك في إطار دعم الهيئة تمكين المبادرات النوعية وت ..."		https://pbs.twimg.com/media/Guj-wI5XIAAgy5N.jpg	#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1939079760761758090/photo/1"""	Saudi Arabia				Arabic	positive	النوعية وتعزيز	176208				1,629.92			19	3		11	4	3		12	4827				
2025-06-27	18:00	"""1751036432000_cf1ONgeswXsjSSmpJtyjQ0fp0rwA"""	https://twitter.com/AWQAF_KSA/statuses/1938613424625250695	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		تعرف على أبرز ما يترتب على الوقف من أحكام ومسؤوليات، ويتضمن انتقال ملكية المال، دور الناظر، وأهمية الالتزام بشروط الواقف. #أثر_ممتد #الهيئة_ ...		https://video.twimg.com/amplify_video/1938613318106624000/vid/avc1/1920x1080/W8xlA4ZhCcQ2C3Mw.mp4?tag=16	#أثر_ممتد;#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1938613424625250695/video/1"""	Saudi Arabia				Arabic	neutral	ملكية المال	176148				1,629.37			165	56		87	3	56		106	20723				
2025-06-25	19:00	"""1750867243000_wIRtV-IchkdllM3AQvDhqk0mvocA"""	https://twitter.com/AWQAF_KSA/statuses/1937903792814448875	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		تسهم #الهيئة_العامة_للأوقاف في تعزيز التنمية المستدامة عبر مشاريع نوعية شملت محطات تنقية، وخزانات مياه، وصهاريج لدعم الجمعيات الأهلية، تنفيذ ...		https://pbs.twimg.com/media/GuTRNokXMAAv7On.jpg	#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1937903792814448875/photo/1"""	Saudi Arabia				Arabic	positive		176097				1,628.90			16	8		6	1	8		7	3930				
2025-06-24	20:00	"""1750784452000_bPUoTM8GRbcx88Iko2NvawL2yp4A"""	https://twitter.com/AWQAF_KSA/statuses/1937556541609005381	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		"بحضور محافظ #الهيئة_العامة_للأوقاف أقامت الهيئة ورشة عمل بعنوان ""التحول الاستراتيجي المنجزات والتطلعات"" بهدف استعراض الأعمال وتحديات تنفيذ ا ..."		https://pbs.twimg.com/media/GuOVVS4W4AEEtKK.jpg	#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1937556541609005381/photo/1"""	Saudi Arabia				Arabic	neutral	الاستراتيجي المنجزات	176086				1,628.80			10	3		6	1	3		6	3599				
2025-06-24	18:00	"""1750777243000_7rtkDj-pVjjy_pcZTDsnj95Bcg4A"""	https://twitter.com/AWQAF_KSA/statuses/1937526305949356517	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		لائحة تنظيم أعمال النظارة، جاءت لتحدد بوضوح مهام الناظر والتزاماته، وترسي معايير الحوكمة والشفافية في إدارة الأوقاف، للإسهام في تحقيق رسالة ...		https://pbs.twimg.com/media/GuN55AmWwAAVPW5.jpg	#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1937526305949356517/photo/1"""	Saudi Arabia				Arabic	neutral		176084				1,628.78			61	22		31	2	22		37	6446				
2025-06-25	16:50	"""1750859417000_Z6TkYs9DWNBrk1Ll1nhQvzi1M3wA"""	https://twitter.com/AWQAF_KSA/statuses/1937870969386807491	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		استقبل محافظ #الهيئة_العامة_للأوقاف أ. عماد الخراشي، رئيس اللجنة الوطنية للأوقاف في اتحاد الغرف السعودية، أ. سلامة بن ملهي بن سعيدان، وذلك ل ...		https://pbs.twimg.com/media/GuSy_NfWMAAMJSa.jpg	#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1937870969386807491/photo/1"""	Saudi Arabia				Arabic	neutral	الخراشي;الوطنية للأوقاف	176083				1,628.77			77	27	2	43	6	25		44	37503				
2025-06-22	20:22	"""1750612940000_2PFKtFl5aOyc5nd4sYgyZZ13b1QA"""	https://twitter.com/AWQAF_KSA/statuses/1936837168753774932	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		... حصلت #الهيئة_العامة_للأوقاف على المركز الثالث في جائزة #الارتباط_الوظيفي لعام 2024م عن فئة المؤسسات والمجالس والهيئات العامة، انعكاسا لج ...		https://pbs.twimg.com/media/GuEHIstXgAAfThJ.jpg	#الارتباط_الوظيفي;#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1936837168753774932/photo/1"""	Saudi Arabia				Arabic	positive		176059				1,628.55			29	9		17	2	9		18	6026				
